date,open,high,low,close,volume,dividend
2007-08-13,85.92,86.4,85.9,86.33,1312600,0
2007-08-14,86.02,86.78,86.01,86.56,1314700,0
2007-08-15,86.58,86.75,86.25,86.25,1101700,0
2007-08-16,86.87,87.6,86.76,87.14,2410200,0
2007-08-17,86.75,86.91,86.05,86.79,2114400,0
2007-08-20,86.96,87.27,86.83,86.84,1048680,0
2007-08-21,87.15,87.41,87.05,87.26,1517200,0
2007-08-22,87.22,87.31,86.81,87.12,1137787,0
2007-08-23,87.09,87.68,87.03,87.42,1618800,0
2007-08-24,87.71,88.08,87.56,87.85,1614514,0
2007-08-27,88.26,88.48,88.15,88.31,1585400,0
2007-08-28,88.5,88.74,88.28,88.46,1298900,0
2007-08-29,88.49,88.77,88.16,88.22,2686700,0
2007-08-30,88.55,88.96,88.47,88.81,1806800,0
2007-08-31,88.43,89.2,88.43,88.88,2763200,0
2007-09-04,88.9,89.13,88.2,88.56,930971,0
2007-09-05,88.72,89.35,88.72,89.27,1271500,0
2007-09-06,89.33,89.49,88.95,89.04,1768399,0
2007-09-07,89.5,90.5,89.5,90.3,2852165,0
2007-09-11,90.81,91.27,90.7,90.93,3925339,0
2007-09-12,90.56,90.94,90.42,90.59,4458250,0
2007-09-13,90.46,90.46,89.58,89.78,2020535,0
2007-09-14,90.15,90.59,89.62,89.91,1357170,0
2007-09-17,89.82,90.39,89.76,90.34,1285400,0
2007-09-18,89.8,90.24,89,89.66,3132800,0
2007-09-19,88.95,89.01,88.37,88.83,3854630,0
2007-09-20,88.2,88.29,87.1,87.15,5903200,0
2007-09-21,87.2,88.13,87.2,87.89,2217600,0
2007-09-24,87.85,88.28,87.85,88.14,1943590,0
2007-09-25,88.55,88.62,87.83,87.83,2513420,0
2007-09-26,87.88,88.13,87.43,87.91,2646389,0
2007-09-27,88.05,88.78,88.05,88.52,1802900,0
2007-09-28,89.05,89.33,88.22,88.72,1254645,0
2007-10-01,88.38,88.98,88.38,88.88,1399400,0
2007-10-02,88.75,89.37,88.68,89.16,887800,0
2007-10-03,89.32,89.43,88.73,88.9,1164600,0
2007-10-04,88.74,89.32,88.74,89.24,1128700,0
2007-10-05,88.41,88.44,87.71,88.28,2184700,0
2007-10-08,87.77,88.5,87.77,88.21,280100,0
2007-10-09,88.19,88.36,87.78,88.1,901000,0
2007-10-10,87.98,88.43,87.79,88.15,855500,0
2007-10-11,87.54,88.09,87.45,88.06,1533402,0
2007-10-12,87.5,88.18,87.48,87.63,1133900,0
2007-10-15,87.48,87.72,87.4,87.65,553300,0
2007-10-16,87.87,87.98,87.54,87.68,855500,0
2007-10-17,87.66,88.95,87.66,88.64,2377000,0
2007-10-18,89.11,89.34,89.02,89.13,1374100,0
2007-10-19,89.65,90.6,89.61,90.46,2561800,0
2007-10-22,90.47,90.65,90.07,90.47,1866500,0
2007-10-23,90.41,90.52,90.1,90.35,1046516,0
2007-10-24,90.67,91.39,90.56,91.02,2829300,0
2007-10-25,91.06,91.18,90.7,90.71,3062200,0
2007-10-26,90.44,91,90.34,90.5,1366471,0
2007-10-29,90.49,90.99,90.48,90.85,881000,0
2007-10-30,90.73,91.01,90.42,90.8,1439600,0
2007-10-31,90.29,90.7,89.75,89.98,2498481,0
2007-11-01,90.05,91.01,89.96,90.75,2563400,0
2007-11-02,90.39,91.54,90.21,91.04,1927700,0
2007-11-05,91.2,91.39,90.8,91,1021500,0
2007-11-06,90.7,91.15,90.48,90.56,575800,0
2007-11-07,90.81,90.81,90.32,90.72,1456100,0
2007-11-08,90.67,90.94,90.43,90.56,2180530,0
2007-11-09,91.41,91.59,90.93,91.33,887179,0
2007-11-12,92,92,91.35,91.66,460535,0
2007-11-13,91.43,91.49,91.17,91.32,1116502,0
2007-11-14,91.13,91.51,90.92,91.42,692274,0
2007-11-15,91.61,92.56,91.49,92.28,1312847,0
2007-11-16,92.27,92.7,92.21,92.41,1333749,0
2007-11-19,92.54,93.42,92.41,93.01,1346726,0
2007-11-20,93.09,93.29,92.8,92.91,1367727,0
2007-11-21,93.4,93.58,93.24,93.45,1297750,0
2007-11-27,94.96,95.25,93.99,94.67,3100232,0
2007-11-28,94.56,94.69,93.84,94.03,2088003,0
2007-11-29,94.82,95.42,94.66,94.84,1595418,0
2007-11-30,93.88,94.39,93.74,94.38,1952069,0
2007-12-03,94.76,95.1,94.28,94.75,1272636,0
2007-12-04,94.9,95.06,94.15,94.74,1721173,0
2007-12-05,94.22,94.47,93.56,93.61,1865912,0
2007-12-06,93.32,93.34,92.54,92.79,2270166,0
2007-12-07,92.18,92.35,91.38,91.75,2170931,0
2007-12-10,91.64,91.69,90.75,91.2,2242470,0
2007-12-11,91.73,93.23,91.58,92.99,2892713,0
2007-12-12,91.45,92.65,91.27,92.03,2225400,0
2007-12-13,91.61,91.82,90.9,91.03,1222100,0
2007-12-14,90.79,90.92,90.5,90.61,1354900,0
2007-12-17,91.07,91.54,90.93,91.42,2046198,0
2007-12-19,92.4,93.56,91.88,93.23,2252350,0
2007-12-20,93.26,93.87,93.02,93.03,1659361,0
2007-12-21,92.9,92.92,91.66,91.67,1767549,0
2007-12-26,91.02,91.63,90.28,90.44,674700,0
2007-12-27,90.88,91.16,90.51,91.06,468600,0
2007-12-28,91.65,92.58,91.5,92.48,1967735,0
2007-12-31,92.78,93.28,92.6,93.04,1647529,0
2008-01-02,93.25,94.73,93.2,94.38,2959850,0
2008-01-03,94,94.38,93.67,94.25,1256670,0
2008-01-04,94.5,94.79,94.2,94.27,2420134,0
2008-01-07,94.18,94.78,94.03,94.68,1315456,0
2008-01-08,94.44,94.71,93.93,94.57,1604760,0
2008-01-09,94.79,95.3,94.62,94.75,2203500,0
2008-01-10,94.87,94.95,93.31,93.47,2681974,0
2008-01-11,93.52,94.28,93.4,94.2,1872860,0
2008-01-14,94.2,94.55,94,94.55,906058,0
2008-01-15,95.16,95.63,95.07,95.61,1435230,0
2008-01-16,95.68,95.89,94.73,94.92,3505070,0
2008-01-17,94.96,96.29,94.93,96.15,2940500,0
2008-01-18,95.55,95.77,95.22,95.49,2676795,0
2008-01-22,96.41,96.62,95.3,96.51,5423460,0
2008-01-23,97.98,98.16,95.88,96.29,7636565,0
2008-01-24,95.55,95.75,94.34,94.36,5676629,0
2008-01-25,94.19,96,94.13,95.95,4371047,0
2008-01-28,95.68,96,95.36,95.59,1633446,0
2008-01-29,95.28,95.32,94.58,94.94,3100157,0
2008-01-30,94.69,94.77,93.59,94.32,3467905,0
2008-01-31,95.3,95.43,94.63,94.99,11440965,0
2008-02-01,95,95.4,94.56,95.23,4163650,0
2008-02-04,94.39,94.66,94.13,94.25,1729511,0
2008-02-05,95.34,95.61,94.77,94.97,2594551,0
2008-02-06,94.63,94.85,94.36,94.68,1339750,0
2008-02-07,94.53,94.53,92.05,92.64,5419623,0
2008-02-08,93.25,93.73,93.09,93.7,2832724,0
2008-02-11,94.28,94.7,93.73,94.09,2960110,0
2008-02-12,93.32,93.65,92.96,93.53,2897650,0
2008-02-13,92.93,93.42,92.4,92.54,3697493,0
2008-02-14,91.8,92.1,90.66,91.18,7504905,0
2008-02-15,91.61,92.07,91.46,91.88,3687713,0
2008-02-19,91.14,91.7,90.64,90.95,2911656,0
2008-02-20,90.62,91.58,90.56,91.58,2550096,0
2008-02-21,92.08,92.85,92.05,92.55,4197212,0
2008-02-22,92.49,92.85,91.87,92.02,1959634,0
2008-02-25,91.95,92.14,90.65,91.08,3460845,0
2008-02-26,90.96,91.34,90.73,91.11,2618900,0
2008-02-27,91.43,91.57,90.61,91.19,2494523,0
2008-02-28,92.35,92.84,92.19,92.81,3410871,0
2008-02-29,93.65,94.46,93.52,94.23,3821918,0
2008-03-03,93.67,94.2,93.25,93.64,2037838,0
2008-03-04,93.92,94.12,92.53,92.73,3401008,0
2008-03-05,93.06,93.06,91.5,91.62,3871152,0
2008-03-06,91.82,92.44,91.67,92.11,1342582,0
2008-03-07,93.29,93.35,91.74,92.23,3601277,0
2008-03-10,92.7,94.13,92.61,93.59,3578955,0
2008-03-11,92.92,93.03,92.21,92.79,3309108,0
2008-03-12,93.13,94.68,92.97,94.58,4753172,0
2008-03-13,95.03,95.19,93.26,93.84,5763422,0
2008-03-14,94.67,95.81,94.62,95,6174879,0
2008-03-17,95.5,96.31,95.31,95.73,3329422,0
2008-03-18,95.3,96.16,94.95,95.36,4022366,0
2008-03-19,95.12,97.47,95.12,96.94,5208495,0
2008-03-20,97,97.75,96.87,97.18,3905865,0
2008-03-24,96.48,96.48,95.2,95.3,5596167,0
2008-03-25,95.38,95.82,95.28,95.7,2038110,0
2008-03-26,95.78,96.2,95.23,95.3,1651943,0
2008-03-27,94.64,95.36,94.54,94.63,2405670,0
2008-03-28,95.09,95.56,94.75,95.55,1745495,0
2008-03-31,96.11,96.32,95.67,95.89,2546257,0
2008-04-01,94.81,94.85,93.78,93.93,3821733,0
2008-04-02,93.99,94.86,93.99,94.13,3794152,0
2008-04-03,94.5,94.67,94.12,94.34,2839021,0
2008-04-04,95.17,95.56,94.99,95.2,1745200,0
2008-04-07,94.62,94.78,93.9,94.7,2231757,0
2008-04-08,95.18,95.24,94.26,94.37,1305186,0
2008-04-09,94.56,95.64,94.55,95.35,2883511,0
2008-04-10,95.31,95.5,94.57,95.03,1846442,0
2008-04-11,95.6,95.92,95.47,95.67,1987631,0
2008-04-14,95.34,95.7,94.99,95.11,3197033,0
2008-04-15,94.42,94.58,93.9,93.93,2821558,0
2008-04-16,93.8,94.06,92.43,93.01,4691055,0
2008-04-17,92.98,93.18,92.24,92.85,2019991,0
2008-04-18,92,92.88,91.82,92.77,2199677,0
2008-04-21,92.41,93.28,92.3,93.14,2805712,0
2008-04-22,92.91,93.67,92.91,93.46,1799762,0
2008-04-23,93.09,93.63,92.53,93.15,1221004,0
2008-04-24,92.26,92.46,91.81,92.36,3213516,0
2008-04-25,92.14,92.25,91.5,91.82,1741990,0
2008-04-28,91.53,92.35,91.41,92.1,1883822,0
2008-04-29,92.38,92.86,92.15,92.45,1269090,0
2008-04-30,92.42,93.2,91.85,93.11,2827414,0
2008-05-01,93.44,93.65,92.38,92.78,3226439,0
2008-05-05,91.86,91.87,91.14,91.61,1309260,0
2008-05-06,92.01,92.08,90.79,90.95,4037499,0
2008-05-07,90.73,91.43,90.62,91.34,3876149,0
2008-05-09,92.73,92.87,92.21,92.5,2064251,0
2008-05-12,92.76,93.16,92.35,92.36,1947352,0
2008-05-13,91.83,92.05,91.31,91.35,2123298,0
2008-05-14,92,92.01,90.72,91.39,2600823,0
2008-05-15,91.17,92.33,91.09,92.22,2164249,0
2008-05-16,91.88,92.89,91.78,91.84,1902574,0
2008-05-19,92.26,92.26,91.3,91.96,1348125,0
2008-05-20,92.44,92.5,91.9,92.44,1465937,0
2008-05-21,92.05,92.67,91.86,92.46,1762090,0
2008-05-22,91.93,91.93,90.84,91.37,2855876,0
2008-05-23,91.83,92.3,91.7,91.77,1802000,0
2008-05-27,91.38,91.56,90.98,91.15,1985871,0
2008-05-28,90.54,90.66,90.14,90.34,3250685,0
2008-05-29,90.01,90.1,89.14,89.69,3302371,0
2008-05-30,90.13,90.44,90.06,90.28,2514796,0
2008-06-02,89.98,90.64,89.62,90.3,3076305,0
2008-06-03,90.06,91.41,89.81,90.95,2447647,0
2008-06-04,91.39,91.39,89.9,90.14,2812991,0
2008-06-05,89.82,90.03,89.45,89.6,2632139,0
2008-06-06,90.44,91.09,90.21,90.76,3864702,0
2008-06-09,90.48,91.39,90.19,90.76,1811960,0
2008-06-10,90.65,90.71,89.7,90.17,1935233,0
2008-06-11,90.05,90.72,89.71,89.96,2265399,0
2008-06-12,89.56,89.64,88.82,89.06,4413091,0
2008-06-13,88.97,89.54,88.68,88.87,1983557,0
2008-06-16,89.11,89.18,88.62,88.89,1756717,0
2008-06-17,89.15,89.27,88.59,89.07,1712113,0
2008-06-18,89.29,89.97,89.09,89.82,2589981,0
2008-06-19,89.52,89.75,89.03,89.29,1700494,0
2008-06-20,89.94,90.07,89.69,89.81,4580862,0
2008-06-23,90.08,90.43,89.83,90,1594100,0
2008-06-24,90.38,90.81,90.14,90.59,3118383,0
2008-06-25,90.65,90.76,89.81,90.64,3251541,0
2008-06-26,91,91.44,90.79,91.25,4052210,0
2008-06-27,91.73,92.44,91.45,92.32,4144761,0
2008-06-30,92.41,92.82,92.08,92.34,3742927,0
2008-07-01,92.69,92.77,91.68,91.79,3805099,0
2008-07-02,91.96,92.38,91.87,92.27,2413627,0
2008-07-07,92.07,93.15,91.58,92.49,3528393,0
2008-07-08,92.5,93.14,92.42,93.09,2176516,0
2008-07-09,92.94,93.64,92.92,93.5,1581965,0
2008-07-10,93.33,93.76,92.94,93.49,2723502,0
2008-07-11,93.52,93.74,91.86,92.16,5467244,0
2008-07-14,92.38,93.26,92.29,92.97,4135305,0
2008-07-15,93.07,93.43,92.7,92.94,4541397,0
2008-07-16,92.08,92.24,91.21,91.26,3435843,0
2008-07-17,91.26,91.61,90.56,90.79,5899839,0
2008-07-18,90.76,91.2,90.3,90.45,3475162,0
2008-07-21,90.45,90.9,90.25,90.8,3657163,0
2008-07-22,90.64,90.76,90.03,90.35,2675178,0
2008-07-23,90.22,90.37,89.75,90.17,2871887,0
2008-07-24,90.35,91.25,90.35,91.05,2613219,0
2008-07-25,90.55,90.84,90,90.14,3765217,0
2008-07-28,90.95,91.47,90.7,91.05,1275867,0
2008-07-29,90.66,90.99,90.31,90.68,1349024,0
2008-07-30,90.09,91.29,90.03,90.77,1667461,0
2008-07-31,91.72,92.05,91.27,91.67,3898642,0
2008-08-01,90.97,91.56,90.83,91.54,1804729,0
2008-08-04,91.09,91.64,91.01,91.33,2029898,0
2008-08-05,91.35,91.6,90.62,90.65,2191151,0
2008-08-06,90.41,90.41,89.82,90.28,3139404,0
2008-08-07,90.63,91.9,90.43,91.75,2765517,0
2008-08-08,91.89,92.08,91.54,92,1035331,0
2008-08-11,91.78,91.78,90.6,91.12,3939322,0
2008-08-12,91.81,92.03,91.7,91.97,1314992,0
2008-08-13,92.3,92.35,91.46,91.65,1940263,0
2008-08-14,92.26,92.6,92.07,92.24,2605243,0
2008-08-15,92.67,93.2,92.57,93.04,1964807,0
2008-08-18,93.08,93.54,92.96,93.41,1263123,0
2008-08-19,93.44,93.53,92.89,93.05,1944609,0
2008-08-20,93.38,93.71,93.15,93.31,2499938,0
2008-08-21,93.63,93.63,92.75,93.14,2266997,0
2008-08-22,93.11,93.17,92.64,93.08,1989912,0
2008-08-25,94.12,94.33,93.85,94.01,2028240,0
2008-08-26,93.96,94.2,93.71,94.09,1270881,0
2008-08-27,93.49,94.29,93.44,94.25,1555299,0
2008-08-28,93.91,94.41,93.69,94.26,1886420,0
2008-08-29,94.02,94.16,93.51,93.84,1739019,0
2008-09-02,92.98,94.41,92.84,94.37,2915981,0
2008-09-03,94.27,94.89,94.26,94.77,2104925,0
2008-09-04,95,95.56,94.81,95.53,3049715,0
2008-09-05,96.02,96.31,95.41,95.48,4168041,0
2008-09-08,94.9,95.88,94.56,95.88,5426146,0
2008-09-09,95.83,96.88,95.54,96.83,3890119,0
2008-09-10,95.98,96.66,95.82,96.23,2407852,0
2008-09-11,96.79,96.86,96,96.18,3591911,0
2008-09-12,96.21,96.33,94.75,94.94,4138135,0
2008-09-15,96.28,98.17,96.07,98.02,5890028,0
2008-09-16,100.71,100.86,97.91,98,6684376,0
2008-09-17,98.92,99.38,97.73,98.49,4371248,0
2008-09-18,97.95,98.49,96.92,97.05,4188273,0
2008-09-19,93.86,95.02,93.7,93.97,7169172,0
2008-09-22,92.93,93.96,92.6,93.96,4726297,0
2008-09-23,93.61,94.1,93.13,93.6,2235943,0
2008-09-24,93.97,94.75,93.6,94.01,1014891,0
2008-09-25,94.59,94.59,93.15,93.82,1881151,0
2008-09-26,94.07,94.79,94.07,94.5,1992783,0
2008-09-29,95.17,97.93,95.16,97.25,4799714,0
2008-09-30,97.04,97.29,94.6,94.88,1358052,0
2008-10-01,96.04,96.9,94.95,95.78,1767757,0
2008-10-02,96.57,96.85,96.07,96.55,931832,0
2008-10-03,97.38,97.79,95.49,97.4,1903059,0
2008-10-06,98.74,99.86,98.62,99.17,2906197,0
2008-10-07,98.32,99.67,97.98,98.87,1971958,0
2008-10-08,99.68,99.94,96.68,97.45,3386598,0
2008-10-09,97.37,97.7,96.22,96.63,1785344,0
2008-10-10,96.61,96.91,95.51,95.95,2199907,0
2008-10-13,95.11,95.95,94.26,94.72,1532006,0
2008-10-14,94.25,95.26,93.9,94.11,2099972,0
2008-10-15,94.12,95.04,93.42,95.01,1449460,0
2008-10-16,94.99,95.27,94.18,94.52,1063187,0
2008-10-17,94.69,94.9,93.02,93.87,1691858,0
2008-10-20,93.44,94.94,93.36,94.62,1146711,0
2008-10-21,95.09,95.99,94.74,95.12,1243652,0
2008-10-22,96.12,97.49,95.85,97.05,1071261,0
2008-10-23,97.95,98.89,96.82,97.77,1801919,0
2008-10-24,98.82,99.05,96.45,96.73,1495705,0
2008-10-27,97.77,98.21,96.29,96.8,1534101,0
2008-10-28,96.18,96.9,95.15,95.39,1505478,0
2008-10-29,95.77,96.01,94.43,94.91,1748285,0
2008-10-30,94.5,94.8,93.8,94.05,1325935,0
2008-10-31,94.64,94.92,92.65,92.83,2282489,0
2008-11-03,92.72,93.11,92.35,92.71,1111595,0
2008-11-04,92.96,94.71,92.59,94.45,1608756,0
2008-11-05,94.89,95.67,94.4,95.57,1931636,0
2008-11-06,94.6,95.05,93.81,94.88,919672,0
2008-11-07,94.52,94.52,93.55,94.26,1277053,0
2008-11-10,93.8,95.1,93.68,94.72,1352097,0
2008-11-11,95.21,95.81,94.96,95,695968,0
2008-11-12,95.58,96.07,95.16,95.61,1199402,0
2008-11-13,94.91,95.25,93.25,93.32,1631895,0
2008-11-14,95.11,95.46,94.79,95.17,1059631,0
2008-11-17,95.68,96.03,95.29,95.59,490511,0
2008-11-18,96.38,97,95.96,96.82,924768,0
2008-11-19,97.47,99.37,97.21,99.3,2090312,0
2008-11-20,101.82,104.44,101.1,104.43,5459770,0
2008-11-21,103.25,103.98,101.45,102.92,3249297,0
2008-11-24,102.15,102.29,101,101.31,1587214,0
2008-11-25,103.95,104.47,102.68,104.29,2632783,0
2008-11-26,104.72,105.62,104.09,104.43,2577729,0
2008-12-01,107.75,110.41,107.13,109.4,4031550,0
2008-12-02,108.56,110.37,108.19,109.82,3289232,0
2008-12-03,110.27,110.81,108.56,110.13,2950997,0
2008-12-04,111.13,112.49,110.37,112.3,2826095,0
2008-12-05,111.95,113,110.42,110.48,4557562,0
2008-12-08,110.48,111.25,109.69,110.24,2119481,0
2008-12-09,110.58,112.53,110.25,112.42,2055457,0
2008-12-10,111.37,112.15,111.12,112.15,2414870,0
2008-12-11,112.18,112.43,110.87,112.37,2417249,0
2008-12-12,112.54,112.56,110.34,112.37,2547014,0
2008-12-15,112.35,113.94,112.05,113.65,1707653,0
2008-12-16,114.1,116.9,113.97,116.46,4015018,0
2008-12-17,120.77,121.13,119.26,119.62,6432079,0
2008-12-18,120.74,123.15,120.45,122.13,4441969,0
2008-12-19,121.44,122.99,121.28,122.26,2668416,0
2008-12-22,122.39,122.39,120.73,121.32,2222727,0
2008-12-23,120.14,121.5,119.9,121.16,1747467,0
2008-12-24,120.73,121.32,120.62,120.9,717452,0
2008-12-26,121.59,121.97,121.2,121.3,454387,0
2008-12-29,121.43,122.01,120.61,120.75,1415906,0
2008-12-30,120.49,121.92,120.07,121.9,2590483,0
2008-12-31,121.41,122,118.85,119.35,2737980,0
2009-01-02,120.05,120.45,116.35,116.35,3464102,0
2009-01-05,115.6,116.16,112.6,113.35,5395492,0
2009-01-06,111.62,113.26,111,112.21,4110015,0
2009-01-07,111.96,112.68,111.4,112.65,2548854,0
2009-01-08,112.64,112.92,111.99,112.56,2603599,0
2009-01-09,111.46,113.35,111.27,112.73,2727805,0
2009-01-12,111.57,114.05,111.57,113.9,2462793,0
2009-01-13,113.5,114.08,112.96,114.02,1767358,0
2009-01-14,114.65,116.04,114.65,115.9,2494759,0
2009-01-15,116.2,116.92,115.58,116.09,2827282,0
2009-01-16,113.42,116.09,113.36,114.3,2994707,0
2009-01-20,112.29,114.63,112.23,114.28,3268419,0
2009-01-21,111.93,113.04,110.4,110.67,2838093,0
2009-01-22,110.6,110.77,107.88,108.54,4016596,0
2009-01-23,107.92,108.32,106.69,107.69,2676196,0
2009-01-26,107.43,107.82,106.3,106.75,2240814,0
2009-01-27,107.8,109.59,107.63,109.26,3421407,0
2009-01-28,109.31,109.81,105.72,106.53,4348083,0
2009-01-29,105.56,106.31,103.66,104.08,3724397,0
2009-01-30,104.55,104.87,103.44,103.75,2630588,0
2009-02-02,104.02,105.68,103.39,105.39,2700122,0
2009-02-03,104.3,104.83,102.75,102.88,2846354,0
2009-02-04,102.75,102.87,101.62,102.52,2305310,0
2009-02-05,103.24,103.88,102.21,102.61,2279433,0
2009-02-06,102.25,102.86,101.9,102.29,1667494,0
2009-02-09,101.69,102.67,101.06,102.62,2257935,0
2009-02-10,104.11,104.96,103.45,104.85,3783001,0
2009-02-11,105.71,106.5,105.53,106.21,2774154,0
2009-02-12,105.98,106.18,104.74,105.21,1818492,0
2009-02-13,103.95,103.95,102.23,102.41,2468301,0
2009-02-17,104.55,105.66,104.35,105.6,2813822,0
2009-02-18,106.06,106.56,104.3,104.7,2768774,0
2009-02-19,102.69,104.06,102.23,102.92,3220161,0
2009-02-20,104.27,105.16,103.3,103.92,4272002,0
2009-02-23,103.6,104.88,103.17,104.88,2688638,0
2009-02-24,105.7,106.68,104.77,104.77,4197010,0
2009-02-25,105.24,105.49,103.03,103.56,3908158,0
2009-02-26,102.87,103.26,101.98,102.47,2611147,0
2009-02-27,102.57,103.01,101.21,101.88,3267743,0
2009-03-02,102.22,103.28,102.09,103.28,3301952,0
2009-03-03,102.23,103.57,101.81,102.59,3084808,0
2009-03-04,102.23,102.25,101.16,102.12,3178305,0
2009-03-05,104.02,105.44,103.44,104.96,4562360,0
2009-03-06,104.26,105.97,104.09,104.26,3126181,0
2009-03-09,104.51,104.55,103.12,103.65,2070419,0
2009-03-10,102.43,102.75,101.51,101.66,2602554,0
2009-03-11,101.29,102.76,100.93,102.76,3101569,0
2009-03-12,102.66,103.97,102.31,103.25,3558831,0
2009-03-13,102.75,103.88,102.33,102.73,2503935,0
2009-03-16,100.82,101.45,100.5,101.11,3265568,0
2009-03-17,101.72,102.33,100.39,100.56,3076121,0
2009-03-18,101.12,108.07,100.9,104.37,8575084,0
2009-03-19,105.62,105.66,104.22,104.5,3650881,0
2009-03-20,104.62,105,103.78,103.92,3479670,0
2009-03-23,104.29,104.42,102.97,103.02,2096968,0
2009-03-24,102.19,105.16,101.93,104,5477152,0
2009-03-25,103.29,103.72,102.31,102.6,2549522,0
2009-03-26,102.44,104.06,102.16,103.79,2385217,0
2009-03-27,104.15,104.93,103.56,104.56,1853877,0
2009-03-30,105.44,105.87,103.94,104.96,2300003,0
2009-03-31,105.04,105.8,105,105.71,1094525,0
2009-04-01,106.12,106.56,105.53,106.37,2383328,0
2009-04-02,105.89,106.07,104.84,105.07,1766293,0
2009-04-03,104.91,105.16,102.66,102.92,3316754,0
2009-04-06,103.54,103.59,102.22,102.48,1418006,0
2009-04-07,102.54,103.31,102.48,102.74,1312593,0
2009-04-08,103.07,103.86,102.95,103.65,1007779,0
2009-04-09,102.47,103.18,101.98,102.35,1088784,0
2009-04-13,102.96,103.51,102.93,103.29,946563,0
2009-04-14,103.25,104.21,102.93,103.83,1335976,0
2009-04-15,104.13,104.3,102.88,103.65,1152418,0
2009-04-16,102.85,103.45,102.78,102.83,1055573,0
2009-04-17,102.47,102.71,101.37,101.7,2582707,0
2009-04-20,102.63,103.4,102.45,103.24,1714341,0
2009-04-21,104.04,104.21,102.22,102.22,1802538,0
2009-04-22,102.45,102.56,101.11,101.6,2278060,0
2009-04-23,101.35,101.75,100.94,101.59,1688281,0
2009-04-24,100.79,100.98,100.1,100.57,2829905,0
2009-04-27,101.07,101.19,100.06,101,2294515,0
2009-04-28,101.5,101.58,99.09,99.35,2332548,0
2009-04-29,99.67,100.08,98.15,98.47,3752505,0
2009-04-30,97.98,98.36,97.39,98.08,2778208,0
2009-05-01,97.12,97.29,96.57,97.11,2772133,0
2009-05-04,97.36,97.82,96.79,97.43,2246608,0
2009-05-05,97.46,97.83,96.76,97.31,1368959,0
2009-05-06,97.12,98,97,97.08,2045866,0
2009-05-07,95.94,96.7,94.33,94.71,5756391,0
2009-05-08,95.02,95.39,94.64,94.94,2193360,0
2009-05-11,96.05,96.45,95.79,96.29,2169932,0
2009-05-12,96.18,97.02,95.8,96.64,2304726,0
2009-05-13,97.36,97.93,97.24,97.69,1917455,0
2009-05-14,97.6,98.25,97.3,98.07,1704583,0
2009-05-15,98,98.05,97.46,98.04,2306504,0
2009-05-18,98.01,98.11,96.37,96.52,2234609,0
2009-05-19,96.19,96.47,95.71,96.01,1624222,0
2009-05-20,95.93,97.16,95.83,97.02,2825795,0
2009-05-21,97.55,97.64,94.35,94.58,4771832,0
2009-05-22,93.82,94.49,93.35,93.53,4484644,0
2009-05-26,94.05,94.1,92.12,92.12,3635200,0
2009-05-27,92.24,92.58,90.38,90.49,7490809,0
2009-05-28,91.77,91.98,90.23,91.8,9826336,0
2009-05-29,91.7,94.23,91.64,94.17,4746612,0
2009-06-01,92.34,92.38,90.57,91.09,6986934,0
2009-06-02,91.61,91.77,90.78,91.58,5064098,0
2009-06-03,91.96,92.61,91.33,92.44,6727244,0
2009-06-04,91.43,91.72,90.24,90.53,5438563,0
2009-06-05,89.91,90.9,89.55,89.84,8441002,0
2009-06-08,90.41,90.73,89.48,89.61,4084816,0
2009-06-09,90.19,90.31,89.25,89.6,6046596,0
2009-06-10,88.87,89.43,87.56,88.19,12143036,0
2009-06-11,87.76,89.52,87.69,89.17,10693783,0
2009-06-12,89.42,90.65,89.42,89.97,6607128,0
2009-06-15,90.54,91.15,90.48,90.78,4518630,0
2009-06-16,90.96,92.43,90.8,92.36,5376949,0
2009-06-17,92.45,93.33,91.84,91.84,7197109,0
2009-06-18,91.25,91.58,90.11,90.45,6794601,0
2009-06-19,90.33,91.7,90.21,91.69,4750877,0
2009-06-22,92.44,92.91,92.06,92.58,3952348,0
2009-06-23,92.77,93.81,92.58,93.67,5359875,0
2009-06-24,93.65,94.07,92.66,92.73,6556727,0
2009-06-25,93.22,94.5,92.67,94.43,7140032,0
2009-06-26,94.62,94.9,94.21,94.59,4050306,0
2009-06-29,95.07,95.37,94.58,94.73,4334831,0
2009-06-30,94.19,95.11,93.81,94.57,3743764,0
2009-07-01,93.42,94.09,93.24,94.08,3379993,0
2009-07-02,94.33,94.61,94,94.3,2645005,0
2009-07-06,94.05,94.29,93.39,94.12,1886697,0
2009-07-07,93.62,94.88,93.61,94.75,2592443,0
2009-07-08,95.12,96.81,94.89,96.5,7912835,0
2009-07-09,95.35,95.73,94.45,95.35,5250766,0
2009-07-10,95.62,96.33,95.43,96.23,3981804,0
2009-07-13,96.32,96.6,95.56,95.69,2604382,0
2009-07-14,94.76,95.13,93.7,94.1,3629073,0
2009-07-15,92.66,93,91.67,91.68,4669206,0
2009-07-16,92.81,93.18,92.5,92.67,4225157,0
2009-07-17,91.9,92.36,91.24,91.24,3845658,0
2009-07-20,90.85,92.49,90.8,91.72,4436505,0
2009-07-21,91.45,93.7,91.29,93.55,3895225,0
2009-07-22,93.4,93.53,92.36,92.71,1986706,0
2009-07-23,92.76,92.8,90.57,91.01,3819859,0
2009-07-24,91,91.45,90.77,91.45,1765276,0
2009-07-27,90.23,90.66,89.94,90.4,2756169,0
2009-07-28,90.72,91.82,90.43,91.2,3324934,0
